"QC_Record_ID","Batch_ID","Sample_ID","Analyte_ID","Value","Unit","Method_ID","Spec_Rev","LSL","USL","Qualifier","Sample_TS","Result_TS","Is_Final","Approval_Status","Spec_Status","Data_Origin","Target"
"SIM-S0060-Q-Viscosity","SIM-S0060","SIM-S0060-S","Viscosity","1.6029","mPa.s","SIM-M-Viscosity","SIM-Q02","1.2","2.2","EQ","2026-09-02T03:45:00Z","2026-09-02T04:30:00Z","true","APPROVED","DEMO","SYNTHETIC","1.7"
"SIM-S0060-Q-D50","SIM-S0060","SIM-S0060-S","D50","89.0344","nm","SIM-M-D50","SIM-Q02","75","105","EQ","2026-09-02T03:45:00Z","2026-09-02T04:30:00Z","true","APPROVED","DEMO","SYNTHETIC","90"
"SIM-S0060-Q-D90","SIM-S0060","SIM-S0060-S","D90","134.3832","nm","SIM-M-D90","SIM-Q02","110","180","EQ","2026-09-02T03:45:00Z","2026-09-02T04:30:00Z","true","APPROVED","DEMO","SYNTHETIC","130"
"SIM-S0060-Q-LPC_0p5","SIM-S0060","SIM-S0060-S","LPC_0p5","880.8865","count/mL","SIM-M-LPC_0p5","SIM-Q02","","3000","EQ","2026-09-02T03:45:00Z","2026-09-02T04:30:00Z","true","APPROVED","DEMO","SYNTHETIC","1000"
"SIM-S0060-Q-LPC_1p0","SIM-S0060","SIM-S0060-S","LPC_1p0","57.845","count/mL","SIM-M-LPC_1p0","SIM-Q02","","600","EQ","2026-09-02T03:45:00Z","2026-09-02T04:30:00Z","true","APPROVED","DEMO","SYNTHETIC","80"
"SIM-S0060-Q-Zeta","SIM-S0060","SIM-S0060-S","Zeta","-37.0202","mV","SIM-M-Zeta","SIM-Q02","-50","-30","EQ","2026-09-02T03:45:00Z","2026-09-02T04:30:00Z","true","APPROVED","DEMO","SYNTHETIC","-40"
"SIM-S0060-Q-Fe","SIM-S0060","SIM-S0060-S","Fe","0.3296","ug/kg","SIM-M-Fe","SIM-Q02","","1","EQ","2026-09-02T03:45:00Z","2026-09-02T04:30:00Z","true","APPROVED","DEMO","SYNTHETIC","0.3"
"SIM-S0061-Q-pH","SIM-S0061","SIM-S0061-S","pH","10.0398","pH","SIM-M-pH","SIM-Q02","9.5","10.5","EQ","2026-09-02T05:15:00Z","2026-09-02T06:00:00Z","true","APPROVED","DEMO","SYNTHETIC","10"
"SIM-S0061-Q-Solids","SIM-S0061","SIM-S0061-S","Solids","10.098","wt%","SIM-M-Solids","SIM-Q02","9.5","10.5","EQ","2026-09-02T05:15:00Z","2026-09-02T06:00:00Z","true","APPROVED","DEMO","SYNTHETIC","10"
"SIM-S0061-Q-Viscosity","SIM-S0061","SIM-S0061-S","Viscosity","1.8096","mPa.s","SIM-M-Viscosity","SIM-Q02","1.2","2.2","EQ","2026-09-02T05:15:00Z","2026-09-02T06:00:00Z","true","APPROVED","DEMO","SYNTHETIC","1.7"
"SIM-S0061-Q-D50","SIM-S0061","SIM-S0061-S","D50","90.1307","nm","SIM-M-D50","SIM-Q02","75","105","EQ","2026-09-02T05:15:00Z","2026-09-02T06:00:00Z","true","APPROVED","DEMO","SYNTHETIC","90"
"SIM-S0061-Q-D90","SIM-S0061","SIM-S0061-S","D90","133.878","nm","SIM-M-D90","SIM-Q02","110","180","EQ","2026-09-02T05:15:00Z","2026-09-02T06:00:00Z","true","APPROVED","DEMO","SYNTHETIC","130"
"SIM-S0061-Q-LPC_0p5","SIM-S0061","SIM-S0061-S","LPC_0p5","941.5623","count/mL","SIM-M-LPC_0p5","SIM-Q02","","3000","EQ","2026-09-02T05:15:00Z","2026-09-02T06:00:00Z","true","APPROVED","DEMO","SYNTHETIC","1000"
"SIM-S0061-Q-LPC_1p0","SIM-S0061","SIM-S0061-S","LPC_1p0","86.3913","count/mL","SIM-M-LPC_1p0","SIM-Q02","","600","EQ","2026-09-02T05:15:00Z","2026-09-02T06:00:00Z","true","APPROVED","DEMO","SYNTHETIC","80"
"SIM-S0061-Q-Zeta","SIM-S0061","SIM-S0061-S","Zeta","-40.1139","mV","SIM-M-Zeta","SIM-Q02","-50","-30","EQ","2026-09-02T05:15:00Z","2026-09-02T06:00:00Z","true","APPROVED","DEMO","SYNTHETIC","-40"
"SIM-S0061-Q-Fe","SIM-S0061","SIM-S0061-S","Fe","0.2945","ug/kg","SIM-M-Fe","SIM-Q02","","1","EQ","2026-09-02T05:15:00Z","2026-09-02T06:00:00Z","true","APPROVED","DEMO","SYNTHETIC","0.3"
"SIM-S0062-Q-pH","SIM-S0062","SIM-S0062-S","pH","9.9716","pH","SIM-M-pH","SIM-Q02","9.5","10.5","EQ","2026-09-02T05:15:00Z","2026-09-02T06:00:00Z","true","APPROVED","DEMO","SYNTHETIC","10"
"SIM-S0062-Q-Solids","SIM-S0062","SIM-S0062-S","Solids","9.8194","wt%","SIM-M-Solids","SIM-Q02","9.5","10.5","EQ","2026-09-02T05:15:00Z","2026-09-02T06:00:00Z","true","APPROVED","DEMO","SYNTHETIC","10"
"SIM-S0062-Q-Viscosity","SIM-S0062","SIM-S0062-S","Viscosity","1.7382","mPa.s","SIM-M-Viscosity","SIM-Q02","1.2","2.2","EQ","2026-09-02T05:15:00Z","2026-09-02T06:00:00Z","true","APPROVED","DEMO","SYNTHETIC","1.7"
"SIM-S0062-Q-D50","SIM-S0062","SIM-S0062-S","D50","89.2078","nm","SIM-M-D50","SIM-Q02","75","105","EQ","2026-09-02T05:15:00Z","2026-09-02T06:00:00Z","true","APPROVED","DEMO","SYNTHETIC","90"
"SIM-S0062-Q-D90","SIM-S0062","SIM-S0062-S","D90","138.5315","nm","SIM-M-D90","SIM-Q02","110","180","EQ","2026-09-02T05:15:00Z","2026-09-02T06:00:00Z","true","APPROVED","DEMO","SYNTHETIC","130"
"SIM-S0062-Q-LPC_0p5","SIM-S0062","SIM-S0062-S","LPC_0p5","849.3765","count/mL","SIM-M-LPC_0p5","SIM-Q02","","3000","EQ","2026-09-02T05:15:00Z","2026-09-02T06:00:00Z","true","APPROVED","DEMO","SYNTHETIC","1000"
"SIM-S0062-Q-LPC_1p0","SIM-S0062","SIM-S0062-S","LPC_1p0","90.4327","count/mL","SIM-M-LPC_1p0","SIM-Q02","","600","EQ","2026-09-02T05:15:00Z","2026-09-02T06:00:00Z","true","APPROVED","DEMO","SYNTHETIC","80"
"SIM-S0062-Q-Zeta","SIM-S0062","SIM-S0062-S","Zeta","-42.4572","mV","SIM-M-Zeta","SIM-Q02","-50","-30","EQ","2026-09-02T05:15:00Z","2026-09-02T06:00:00Z","true","APPROVED","DEMO","SYNTHETIC","-40"
"SIM-S0062-Q-Fe","SIM-S0062","SIM-S0062-S","Fe","0.2992","ug/kg","SIM-M-Fe","SIM-Q02","","1","EQ","2026-09-02T05:15:00Z","2026-09-02T06:00:00Z","true","APPROVED","DEMO","SYNTHETIC","0.3"
"SIM-S0063-Q-pH","SIM-S0063","SIM-S0063-S","pH","9.9137","pH","SIM-M-pH","SIM-Q02","9.5","10.5","EQ","2026-09-02T05:15:00Z","2026-09-02T06:00:00Z","true","APPROVED","DEMO","SYNTHETIC","10"
"SIM-S0063-Q-Solids","SIM-S0063","SIM-S0063-S","Solids","9.9601","wt%","SIM-M-Solids","SIM-Q02","9.5","10.5","EQ","2026-09-02T05:15:00Z","2026-09-02T06:00:00Z","true","APPROVED","DEMO","SYNTHETIC","10"
"SIM-S0063-Q-Viscosity","SIM-S0063","SIM-S0063-S","Viscosity","1.6842","mPa.s","SIM-M-Viscosity","SIM-Q02","1.2","2.2","EQ","2026-09-02T05:15:00Z","2026-09-02T06:00:00Z","true","APPROVED","DEMO","SYNTHETIC","1.7"
"SIM-S0063-Q-D50","SIM-S0063","SIM-S0063-S","D50","90.5951","nm","SIM-M-D50","SIM-Q02","75","105","EQ","2026-09-02T05:15:00Z","2026-09-02T06:00:00Z","true","APPROVED","DEMO","SYNTHETIC","90"
"SIM-S0063-Q-D90","SIM-S0063","SIM-S0063-S","D90","127.5782","nm","SIM-M-D90","SIM-Q02","110","180","EQ","2026-09-02T05:15:00Z","2026-09-02T06:00:00Z","true","APPROVED","DEMO","SYNTHETIC","130"
"SIM-S0063-Q-LPC_0p5","SIM-S0063","SIM-S0063-S","LPC_0p5","676.5185","count/mL","SIM-M-LPC_0p5","SIM-Q02","","3000","EQ","2026-09-02T05:15:00Z","2026-09-02T06:00:00Z","true","APPROVED","DEMO","SYNTHETIC","1000"
"SIM-S0063-Q-LPC_1p0","SIM-S0063","SIM-S0063-S","LPC_1p0","80.0179","count/mL","SIM-M-LPC_1p0","SIM-Q02","","600","EQ","2026-09-02T05:15:00Z","2026-09-02T06:00:00Z","true","APPROVED","DEMO","SYNTHETIC","80"
"SIM-S0063-Q-Zeta","SIM-S0063","SIM-S0063-S","Zeta","-40.8213","mV","SIM-M-Zeta","SIM-Q02","-50","-30","EQ","2026-09-02T05:15:00Z","2026-09-02T06:00:00Z","true","APPROVED","DEMO","SYNTHETIC","-40"
"SIM-S0063-Q-Fe","SIM-S0063","SIM-S0063-S","Fe","0.2893","ug/kg","SIM-M-Fe","SIM-Q02","","1","EQ","2026-09-02T05:15:00Z","2026-09-02T06:00:00Z","true","APPROVED","DEMO","SYNTHETIC","0.3"
"SIM-S0064-Q-pH","SIM-S0064","SIM-S0064-S","pH","10.0466","pH","SIM-M-pH","SIM-Q02","9.5","10.5","EQ","2026-09-02T06:45:00Z","2026-09-02T07:30:00Z","true","APPROVED","DEMO","SYNTHETIC","10"
"SIM-S0064-Q-Solids","SIM-S0064","SIM-S0064-S","Solids","10.1346","wt%","SIM-M-Solids","SIM-Q02","9.5","10.5","EQ","2026-09-02T06:45:00Z","2026-09-02T07:30:00Z","true","APPROVED","DEMO","SYNTHETIC","10"
"SIM-S0064-Q-Viscosity","SIM-S0064","SIM-S0064-S","Viscosity","1.7477","mPa.s","SIM-M-Viscosity","SIM-Q02","1.2","2.2","EQ","2026-09-02T06:45:00Z","2026-09-02T07:30:00Z","true","APPROVED","DEMO","SYNTHETIC","1.7"
"SIM-S0064-Q-D50","SIM-S0064","SIM-S0064-S","D50","89.3842","nm","SIM-M-D50","SIM-Q02","75","105","EQ","2026-09-02T06:45:00Z","2026-09-02T07:30:00Z","true","APPROVED","DEMO","SYNTHETIC","90"
"SIM-S0064-Q-D90","SIM-S0064","SIM-S0064-S","D90","131.2862","nm","SIM-M-D90","SIM-Q02","110","180","EQ","2026-09-02T06:45:00Z","2026-09-02T07:30:00Z","true","APPROVED","DEMO","SYNTHETIC","130"
"SIM-S0064-Q-LPC_0p5","SIM-S0064","SIM-S0064-S","LPC_0p5","1027.9062","count/mL","SIM-M-LPC_0p5","SIM-Q02","","3000","EQ","2026-09-02T06:45:00Z","2026-09-02T07:30:00Z","true","APPROVED","DEMO","SYNTHETIC","1000"
"SIM-S0064-Q-LPC_1p0","SIM-S0064","SIM-S0064-S","LPC_1p0","68.7106","count/mL","SIM-M-LPC_1p0","SIM-Q02","","600","EQ","2026-09-02T06:45:00Z","2026-09-02T07:30:00Z","true","APPROVED","DEMO","SYNTHETIC","80"
"SIM-S0064-Q-Zeta","SIM-S0064","SIM-S0064-S","Zeta","-39.5799","mV","SIM-M-Zeta","SIM-Q02","-50","-30","EQ","2026-09-02T06:45:00Z","2026-09-02T07:30:00Z","true","APPROVED","DEMO","SYNTHETIC","-40"
"SIM-S0064-Q-Fe","SIM-S0064","SIM-S0064-S","Fe","0.3254","ug/kg","SIM-M-Fe","SIM-Q02","","1","EQ","2026-09-02T06:45:00Z","2026-09-02T07:30:00Z","true","APPROVED","DEMO","SYNTHETIC","0.3"
"SIM-S0065-Q-pH","SIM-S0065","SIM-S0065-S","pH","9.8921","pH","SIM-M-pH","SIM-Q02","9.5","10.5","EQ","2026-09-02T06:45:00Z","2026-09-02T07:30:00Z","true","APPROVED","DEMO","SYNTHETIC","10"
"SIM-S0065-Q-Solids","SIM-S0065","SIM-S0065-S","Solids","10.0493","wt%","SIM-M-Solids","SIM-Q02","9.5","10.5","EQ","2026-09-02T06:45:00Z","2026-09-02T07:30:00Z","true","APPROVED","DEMO","SYNTHETIC","10"
"SIM-S0065-Q-Viscosity","SIM-S0065","SIM-S0065-S","Viscosity","1.7028","mPa.s","SIM-M-Viscosity","SIM-Q02","1.2","2.2","EQ","2026-09-02T06:45:00Z","2026-09-02T07:30:00Z","true","APPROVED","DEMO","SYNTHETIC","1.7"
"SIM-S0065-Q-D50","SIM-S0065","SIM-S0065-S","D50","90.6449","nm","SIM-M-D50","SIM-Q02","75","105","EQ","2026-09-02T06:45:00Z","2026-09-02T07:30:00Z","true","APPROVED","DEMO","SYNTHETIC","90"
"SIM-S0065-Q-D90","SIM-S0065","SIM-S0065-S","D90","130.4025","nm","SIM-M-D90","SIM-Q02","110","180","EQ","2026-09-02T06:45:00Z","2026-09-02T07:30:00Z","true","APPROVED","DEMO","SYNTHETIC","130"
"SIM-S0065-Q-LPC_0p5","SIM-S0065","SIM-S0065-S","LPC_0p5","815.443","count/mL","SIM-M-LPC_0p5","SIM-Q02","","3000","EQ","2026-09-02T06:45:00Z","2026-09-02T07:30:00Z","true","APPROVED","DEMO","SYNTHETIC","1000"
"SIM-S0065-Q-LPC_1p0","SIM-S0065","SIM-S0065-S","LPC_1p0","82.5646","count/mL","SIM-M-LPC_1p0","SIM-Q02","","600","EQ","2026-09-02T06:45:00Z","2026-09-02T07:30:00Z","true","APPROVED","DEMO","SYNTHETIC","80"
"SIM-S0065-Q-Zeta","SIM-S0065","SIM-S0065-S","Zeta","-39.1652","mV","SIM-M-Zeta","SIM-Q02","-50","-30","EQ","2026-09-02T06:45:00Z","2026-09-02T07:30:00Z","true","APPROVED","DEMO","SYNTHETIC","-40"
"SIM-S0065-Q-Fe","SIM-S0065","SIM-S0065-S","Fe","0.3298","ug/kg","SIM-M-Fe","SIM-Q02","","1","EQ","2026-09-02T06:45:00Z","2026-09-02T07:30:00Z","true","APPROVED","DEMO","SYNTHETIC","0.3"
"SIM-S0066-Q-pH","SIM-S0066","SIM-S0066-S","pH","10.0952","pH","SIM-M-pH","SIM-Q02","9.5","10.5","EQ","2026-09-02T06:45:00Z","2026-09-02T07:30:00Z","true","APPROVED","DEMO","SYNTHETIC","10"
"SIM-S0066-Q-Solids","SIM-S0066","SIM-S0066-S","Solids","9.9727","wt%","SIM-M-Solids","SIM-Q02","9.5","10.5","EQ","2026-09-02T06:45:00Z","2026-09-02T07:30:00Z","true","APPROVED","DEMO","SYNTHETIC","10"
"SIM-S0066-Q-Viscosity","SIM-S0066","SIM-S0066-S","Viscosity","1.6686","mPa.s","SIM-M-Viscosity","SIM-Q02","1.2","2.2","EQ","2026-09-02T06:45:00Z","2026-09-02T07:30:00Z","true","APPROVED","DEMO","SYNTHETIC","1.7"
"SIM-S0066-Q-D50","SIM-S0066","SIM-S0066-S","D50","87.2174","nm","SIM-M-D50","SIM-Q02","75","105","EQ","2026-09-02T06:45:00Z","2026-09-02T07:30:00Z","true","APPROVED","DEMO","SYNTHETIC","90"
"SIM-S0066-Q-D90","SIM-S0066","SIM-S0066-S","D90","125.5435","nm","SIM-M-D90","SIM-Q02","110","180","EQ","2026-09-02T06:45:00Z","2026-09-02T07:30:00Z","true","APPROVED","DEMO","SYNTHETIC","130"
"SIM-S0066-Q-LPC_0p5","SIM-S0066","SIM-S0066-S","LPC_0p5","878.3225","count/mL","SIM-M-LPC_0p5","SIM-Q02","","3000","EQ","2026-09-02T06:45:00Z","2026-09-02T07:30:00Z","true","APPROVED","DEMO","SYNTHETIC","1000"
"SIM-S0066-Q-LPC_1p0","SIM-S0066","SIM-S0066-S","LPC_1p0","85.0011","count/mL","SIM-M-LPC_1p0","SIM-Q02","","600","EQ","2026-09-02T06:45:00Z","2026-09-02T07:30:00Z","true","APPROVED","DEMO","SYNTHETIC","80"
"SIM-S0066-Q-Zeta","SIM-S0066","SIM-S0066-S","Zeta","-40.6711","mV","SIM-M-Zeta","SIM-Q02","-50","-30","EQ","2026-09-02T06:45:00Z","2026-09-02T07:30:00Z","true","APPROVED","DEMO","SYNTHETIC","-40"
"SIM-S0066-Q-Fe","SIM-S0066","SIM-S0066-S","Fe","0.2854","ug/kg","SIM-M-Fe","SIM-Q02","","1","EQ","2026-09-02T06:45:00Z","2026-09-02T07:30:00Z","true","APPROVED","DEMO","SYNTHETIC","0.3"
"SIM-S0067-Q-pH","SIM-S0067","SIM-S0067-S","pH","9.9699","pH","SIM-M-pH","SIM-Q02","9.5","10.5","EQ","2026-09-02T08:15:00Z","2026-09-02T09:00:00Z","true","APPROVED","DEMO","SYNTHETIC","10"
"SIM-S0067-Q-Solids","SIM-S0067","SIM-S0067-S","Solids","10.0317","wt%","SIM-M-Solids","SIM-Q02","9.5","10.5","EQ","2026-09-02T08:15:00Z","2026-09-02T09:00:00Z","true","APPROVED","DEMO","SYNTHETIC","10"
"SIM-S0067-Q-Viscosity","SIM-S0067","SIM-S0067-S","Viscosity","1.7263","mPa.s","SIM-M-Viscosity","SIM-Q02","1.2","2.2","EQ","2026-09-02T08:15:00Z","2026-09-02T09:00:00Z","true","APPROVED","DEMO","SYNTHETIC","1.7"
"SIM-S0067-Q-D50","SIM-S0067","SIM-S0067-S","D50","90.1662","nm","SIM-M-D50","SIM-Q02","75","105","EQ","2026-09-02T08:15:00Z","2026-09-02T09:00:00Z","true","APPROVED","DEMO","SYNTHETIC","90"
"SIM-S0067-Q-D90","SIM-S0067","SIM-S0067-S","D90","132.7899","nm","SIM-M-D90","SIM-Q02","110","180","EQ","2026-09-02T08:15:00Z","2026-09-02T09:00:00Z","true","APPROVED","DEMO","SYNTHETIC","130"
"SIM-S0067-Q-LPC_0p5","SIM-S0067","SIM-S0067-S","LPC_0p5","1098.787","count/mL","SIM-M-LPC_0p5","SIM-Q02","","3000","EQ","2026-09-02T08:15:00Z","2026-09-02T09:00:00Z","true","APPROVED","DEMO","SYNTHETIC","1000"
"SIM-S0067-Q-LPC_1p0","SIM-S0067","SIM-S0067-S","LPC_1p0","62.0408","count/mL","SIM-M-LPC_1p0","SIM-Q02","","600","EQ","2026-09-02T08:15:00Z","2026-09-02T09:00:00Z","true","APPROVED","DEMO","SYNTHETIC","80"
"SIM-S0067-Q-Zeta","SIM-S0067","SIM-S0067-S","Zeta","-39.6617","mV","SIM-M-Zeta","SIM-Q02","-50","-30","EQ","2026-09-02T08:15:00Z","2026-09-02T09:00:00Z","true","APPROVED","DEMO","SYNTHETIC","-40"
"SIM-S0067-Q-Fe","SIM-S0067","SIM-S0067-S","Fe","0.2894","ug/kg","SIM-M-Fe","SIM-Q02","","1","EQ","2026-09-02T08:15:00Z","2026-09-02T09:00:00Z","true","APPROVED","DEMO","SYNTHETIC","0.3"
"SIM-S0068-Q-pH","SIM-S0068","SIM-S0068-S","pH","10.0203","pH","SIM-M-pH","SIM-Q02","9.5","10.5","EQ","2026-09-02T08:15:00Z","2026-09-02T09:00:00Z","true","APPROVED","DEMO","SYNTHETIC","10"
"SIM-S0068-Q-Solids","SIM-S0068","SIM-S0068-S","Solids","10.0086","wt%","SIM-M-Solids","SIM-Q02","9.5","10.5","EQ","2026-09-02T08:15:00Z","2026-09-02T09:00:00Z","true","APPROVED","DEMO","SYNTHETIC","10"
"SIM-S0068-Q-Viscosity","SIM-S0068","SIM-S0068-S","Viscosity","1.6844","mPa.s","SIM-M-Viscosity","SIM-Q02","1.2","2.2","EQ","2026-09-02T08:15:00Z","2026-09-02T09:00:00Z","true","APPROVED","DEMO","SYNTHETIC","1.7"
"SIM-S0068-Q-D50","SIM-S0068","SIM-S0068-S","D50","87.0235","nm","SIM-M-D50","SIM-Q02","75","105","EQ","2026-09-02T08:15:00Z","2026-09-02T09:00:00Z","true","APPROVED","DEMO","SYNTHETIC","90"
"SIM-S0068-Q-D90","SIM-S0068","SIM-S0068-S","D90","125.3362","nm","SIM-M-D90","SIM-Q02","110","180","EQ","2026-09-02T08:15:00Z","2026-09-02T09:00:00Z","true","APPROVED","DEMO","SYNTHETIC","130"
"SIM-S0068-Q-LPC_0p5","SIM-S0068","SIM-S0068-S","LPC_0p5","815.6713","count/mL","SIM-M-LPC_0p5","SIM-Q02","","3000","EQ","2026-09-02T08:15:00Z","2026-09-02T09:00:00Z","true","APPROVED","DEMO","SYNTHETIC","1000"
"SIM-S0068-Q-LPC_1p0","SIM-S0068","SIM-S0068-S","LPC_1p0","85.665","count/mL","SIM-M-LPC_1p0","SIM-Q02","","600","EQ","2026-09-02T08:15:00Z","2026-09-02T09:00:00Z","true","APPROVED","DEMO","SYNTHETIC","80"
"SIM-S0068-Q-Zeta","SIM-S0068","SIM-S0068-S","Zeta","-38.3444","mV","SIM-M-Zeta","SIM-Q02","-50","-30","EQ","2026-09-02T08:15:00Z","2026-09-02T09:00:00Z","true","APPROVED","DEMO","SYNTHETIC","-40"
"SIM-S0068-Q-Fe","SIM-S0068","SIM-S0068-S","Fe","0.3349","ug/kg","SIM-M-Fe","SIM-Q02","","1","EQ","2026-09-02T08:15:00Z","2026-09-02T09:00:00Z","true","APPROVED","DEMO","SYNTHETIC","0.3"
"SIM-S0069-Q-pH","SIM-S0069","SIM-S0069-S","pH","10.0327","pH","SIM-M-pH","SIM-Q02","9.5","10.5","EQ","2026-09-02T08:15:00Z","2026-09-02T09:00:00Z","true","APPROVED","DEMO","SYNTHETIC","10"
"SIM-S0069-Q-Solids","SIM-S0069","SIM-S0069-S","Solids","9.964","wt%","SIM-M-Solids","SIM-Q02","9.5","10.5","EQ","2026-09-02T08:15:00Z","2026-09-02T09:00:00Z","true","APPROVED","DEMO","SYNTHETIC","10"
"SIM-S0069-Q-Viscosity","SIM-S0069","SIM-S0069-S","Viscosity","1.6946","mPa.s","SIM-M-Viscosity","SIM-Q02","1.2","2.2","EQ","2026-09-02T08:15:00Z","2026-09-02T09:00:00Z","true","APPROVED","DEMO","SYNTHETIC","1.7"
"SIM-S0069-Q-D50","SIM-S0069","SIM-S0069-S","D50","90.4604","nm","SIM-M-D50","SIM-Q02","75","105","EQ","2026-09-02T08:15:00Z","2026-09-02T09:00:00Z","true","APPROVED","DEMO","SYNTHETIC","90"
"SIM-S0069-Q-D90","SIM-S0069","SIM-S0069-S","D90","132.0019","nm","SIM-M-D90","SIM-Q02","110","180","EQ","2026-09-02T08:15:00Z","2026-09-02T09:00:00Z","true","APPROVED","DEMO","SYNTHETIC","130"
"SIM-S0069-Q-LPC_0p5","SIM-S0069","SIM-S0069-S","LPC_0p5","701.6287","count/mL","SIM-M-LPC_0p5","SIM-Q02","","3000","EQ","2026-09-02T08:15:00Z","2026-09-02T09:00:00Z","true","APPROVED","DEMO","SYNTHETIC","1000"
"SIM-S0069-Q-LPC_1p0","SIM-S0069","SIM-S0069-S","LPC_1p0","72.8201","count/mL","SIM-M-LPC_1p0","SIM-Q02","","600","EQ","2026-09-02T08:15:00Z","2026-09-02T09:00:00Z","true","APPROVED","DEMO","SYNTHETIC","80"
"SIM-S0069-Q-Zeta","SIM-S0069","SIM-S0069-S","Zeta","-41.0458","mV","SIM-M-Zeta","SIM-Q02","-50","-30","EQ","2026-09-02T08:15:00Z","2026-09-02T09:00:00Z","true","APPROVED","DEMO","SYNTHETIC","-40"
"SIM-S0069-Q-Fe","SIM-S0069","SIM-S0069-S","Fe","0.2793","ug/kg","SIM-M-Fe","SIM-Q02","","1","EQ","2026-09-02T08:15:00Z","2026-09-02T09:00:00Z","true","APPROVED","DEMO","SYNTHETIC","0.3"
"SIM-S0070-Q-pH","SIM-S0070","SIM-S0070-S","pH","10.0306","pH","SIM-M-pH","SIM-Q02","9.5","10.5","EQ","2026-09-02T09:45:00Z","2026-09-02T10:30:00Z","true","APPROVED","DEMO","SYNTHETIC","10"
"SIM-S0070-Q-Solids","SIM-S0070","SIM-S0070-S","Solids","9.9799","wt%","SIM-M-Solids","SIM-Q02","9.5","10.5","EQ","2026-09-02T09:45:00Z","2026-09-02T10:30:00Z","true","APPROVED","DEMO","SYNTHETIC","10"
"SIM-S0070-Q-Viscosity","SIM-S0070","SIM-S0070-S","Viscosity","1.6376","mPa.s","SIM-M-Viscosity","SIM-Q02","1.2","2.2","EQ","2026-09-02T09:45:00Z","2026-09-02T10:30:00Z","true","APPROVED","DEMO","SYNTHETIC","1.7"
"SIM-S0070-Q-D50","SIM-S0070","SIM-S0070-S","D50","90.2945","nm","SIM-M-D50","SIM-Q02","75","105","EQ","2026-09-02T09:45:00Z","2026-09-02T10:30:00Z","true","APPROVED","DEMO","SYNTHETIC","90"
"SIM-S0070-Q-D90","SIM-S0070","SIM-S0070-S","D90","133.0052","nm","SIM-M-D90","SIM-Q02","110","180","EQ","2026-09-02T09:45:00Z","2026-09-02T10:30:00Z","true","APPROVED","DEMO","SYNTHETIC","130"
"SIM-S0070-Q-LPC_0p5","SIM-S0070","SIM-S0070-S","LPC_0p5","978.8638","count/mL","SIM-M-LPC_0p5","SIM-Q02","","3000","EQ","2026-09-02T09:45:00Z","2026-09-02T10:30:00Z","true","APPROVED","DEMO","SYNTHETIC","1000"
"SIM-S0070-Q-LPC_1p0","SIM-S0070","SIM-S0070-S","LPC_1p0","74.5115","count/mL","SIM-M-LPC_1p0","SIM-Q02","","600","EQ","2026-09-02T09:45:00Z","2026-09-02T10:30:00Z","true","APPROVED","DEMO","SYNTHETIC","80"
"SIM-S0070-Q-Zeta","SIM-S0070","SIM-S0070-S","Zeta","-40.5743","mV","SIM-M-Zeta","SIM-Q02","-50","-30","EQ","2026-09-02T09:45:00Z","2026-09-02T10:30:00Z","true","APPROVED","DEMO","SYNTHETIC","-40"
"SIM-S0070-Q-Fe","SIM-S0070","SIM-S0070-S","Fe","0.3274","ug/kg","SIM-M-Fe","SIM-Q02","","1","EQ","2026-09-02T09:45:00Z","2026-09-02T10:30:00Z","true","APPROVED","DEMO","SYNTHETIC","0.3"
"SIM-S0071-Q-pH","SIM-S0071","SIM-S0071-S","pH","10.0194","pH","SIM-M-pH","SIM-Q02","9.5","10.5","EQ","2026-09-02T09:45:00Z","2026-09-02T10:30:00Z","true","APPROVED","DEMO","SYNTHETIC","10"
"SIM-S0071-Q-Solids","SIM-S0071","SIM-S0071-S","Solids","9.9374","wt%","SIM-M-Solids","SIM-Q02","9.5","10.5","EQ","2026-09-02T09:45:00Z","2026-09-02T10:30:00Z","true","APPROVED","DEMO","SYNTHETIC","10"
"SIM-S0071-Q-Viscosity","SIM-S0071","SIM-S0071-S","Viscosity","1.7161","mPa.s","SIM-M-Viscosity","SIM-Q02","1.2","2.2","EQ","2026-09-02T09:45:00Z","2026-09-02T10:30:00Z","true","APPROVED","DEMO","SYNTHETIC","1.7"
"SIM-S0071-Q-D50","SIM-S0071","SIM-S0071-S","D50","88.649","nm","SIM-M-D50","SIM-Q02","75","105","EQ","2026-09-02T09:45:00Z","2026-09-02T10:30:00Z","true","APPROVED","DEMO","SYNTHETIC","90"
"SIM-S0071-Q-D90","SIM-S0071","SIM-S0071-S","D90","128.6963","nm","SIM-M-D90","SIM-Q02","110","180","EQ","2026-09-02T09:45:00Z","2026-09-02T10:30:00Z","true","APPROVED","DEMO","SYNTHETIC","130"
"SIM-S0071-Q-LPC_0p5","SIM-S0071","SIM-S0071-S","LPC_0p5","669.0471","count/mL","SIM-M-LPC_0p5","SIM-Q02","","3000","EQ","2026-09-02T09:45:00Z","2026-09-02T10:30:00Z","true","APPROVED","DEMO","SYNTHETIC","1000"
"SIM-S0071-Q-LPC_1p0","SIM-S0071","SIM-S0071-S","LPC_1p0","93.395","count/mL","SIM-M-LPC_1p0","SIM-Q02","","600","EQ","2026-09-02T09:45:00Z","2026-09-02T10:30:00Z","true","APPROVED","DEMO","SYNTHETIC","80"
