"Process_Record_ID","Batch_ID","Step_Run_ID","Step_ID","Equipment_ID","Parameter","Value","Unit","Event_TS","Step_Start_TS","Step_End_TS","Data_Origin","Target_Value","Upper_Limit","Target_Duration_min","Upper_Duration_min"
"SIM-S0079-P2","SIM-S0079","SIM-S0079-MIX","MIX","MIX-1","Temperature","24.1535","C","2026-09-02T13:26:00Z","2026-09-02T13:10:00Z","2026-09-02T14:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0079-P3","SIM-S0079","SIM-S0079-MIX","MIX","MIX-1","Temperature","24.2829","C","2026-09-02T13:34:00Z","2026-09-02T13:10:00Z","2026-09-02T14:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0079-P4","SIM-S0079","SIM-S0079-MIX","MIX","MIX-1","Temperature","24.1407","C","2026-09-02T13:42:00Z","2026-09-02T13:10:00Z","2026-09-02T14:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0079-P5","SIM-S0079","SIM-S0079-MIX","MIX","MIX-1","Temperature","24.3466","C","2026-09-02T13:50:00Z","2026-09-02T13:10:00Z","2026-09-02T14:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0080-P0","SIM-S0080","SIM-S0080-MIX","MIX","MIX-2","Temperature","24.9361","C","2026-09-02T13:10:00Z","2026-09-02T13:10:00Z","2026-09-02T14:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0080-P1","SIM-S0080","SIM-S0080-MIX","MIX","MIX-2","Temperature","25.1448","C","2026-09-02T13:18:00Z","2026-09-02T13:10:00Z","2026-09-02T14:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0080-P2","SIM-S0080","SIM-S0080-MIX","MIX","MIX-2","Temperature","25.2932","C","2026-09-02T13:26:00Z","2026-09-02T13:10:00Z","2026-09-02T14:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0080-P3","SIM-S0080","SIM-S0080-MIX","MIX","MIX-2","Temperature","24.9625","C","2026-09-02T13:34:00Z","2026-09-02T13:10:00Z","2026-09-02T14:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0080-P4","SIM-S0080","SIM-S0080-MIX","MIX","MIX-2","Temperature","25.0572","C","2026-09-02T13:42:00Z","2026-09-02T13:10:00Z","2026-09-02T14:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0080-P5","SIM-S0080","SIM-S0080-MIX","MIX","MIX-2","Temperature","24.9028","C","2026-09-02T13:50:00Z","2026-09-02T13:10:00Z","2026-09-02T14:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0081-P0","SIM-S0081","SIM-S0081-MIX","MIX","MIX-3","Temperature","25.8298","C","2026-09-02T13:10:00Z","2026-09-02T13:10:00Z","2026-09-02T14:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0081-P1","SIM-S0081","SIM-S0081-MIX","MIX","MIX-3","Temperature","25.5786","C","2026-09-02T13:18:00Z","2026-09-02T13:10:00Z","2026-09-02T14:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0081-P2","SIM-S0081","SIM-S0081-MIX","MIX","MIX-3","Temperature","25.9779","C","2026-09-02T13:26:00Z","2026-09-02T13:10:00Z","2026-09-02T14:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0081-P3","SIM-S0081","SIM-S0081-MIX","MIX","MIX-3","Temperature","25.8585","C","2026-09-02T13:34:00Z","2026-09-02T13:10:00Z","2026-09-02T14:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0081-P4","SIM-S0081","SIM-S0081-MIX","MIX","MIX-3","Temperature","25.7651","C","2026-09-02T13:42:00Z","2026-09-02T13:10:00Z","2026-09-02T14:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0081-P5","SIM-S0081","SIM-S0081-MIX","MIX","MIX-3","Temperature","25.9336","C","2026-09-02T13:50:00Z","2026-09-02T13:10:00Z","2026-09-02T14:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0082-P0","SIM-S0082","SIM-S0082-MIX","MIX","MIX-1","Temperature","24.2238","C","2026-09-02T14:40:00Z","2026-09-02T14:40:00Z","2026-09-02T15:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0082-P1","SIM-S0082","SIM-S0082-MIX","MIX","MIX-1","Temperature","24.6062","C","2026-09-02T14:48:00Z","2026-09-02T14:40:00Z","2026-09-02T15:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0082-P2","SIM-S0082","SIM-S0082-MIX","MIX","MIX-1","Temperature","24.448","C","2026-09-02T14:56:00Z","2026-09-02T14:40:00Z","2026-09-02T15:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0082-P3","SIM-S0082","SIM-S0082-MIX","MIX","MIX-1","Temperature","24.4","C","2026-09-02T15:04:00Z","2026-09-02T14:40:00Z","2026-09-02T15:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0082-P4","SIM-S0082","SIM-S0082-MIX","MIX","MIX-1","Temperature","24.3603","C","2026-09-02T15:12:00Z","2026-09-02T14:40:00Z","2026-09-02T15:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0082-P5","SIM-S0082","SIM-S0082-MIX","MIX","MIX-1","Temperature","24.3291","C","2026-09-02T15:20:00Z","2026-09-02T14:40:00Z","2026-09-02T15:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0083-P0","SIM-S0083","SIM-S0083-MIX","MIX","MIX-2","Temperature","24.7326","C","2026-09-02T14:40:00Z","2026-09-02T14:40:00Z","2026-09-02T15:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0083-P1","SIM-S0083","SIM-S0083-MIX","MIX","MIX-2","Temperature","24.9175","C","2026-09-02T14:48:00Z","2026-09-02T14:40:00Z","2026-09-02T15:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0083-P2","SIM-S0083","SIM-S0083-MIX","MIX","MIX-2","Temperature","25.0272","C","2026-09-02T14:56:00Z","2026-09-02T14:40:00Z","2026-09-02T15:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0083-P3","SIM-S0083","SIM-S0083-MIX","MIX","MIX-2","Temperature","24.819","C","2026-09-02T15:04:00Z","2026-09-02T14:40:00Z","2026-09-02T15:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0083-P4","SIM-S0083","SIM-S0083-MIX","MIX","MIX-2","Temperature","24.8887","C","2026-09-02T15:12:00Z","2026-09-02T14:40:00Z","2026-09-02T15:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0083-P5","SIM-S0083","SIM-S0083-MIX","MIX","MIX-2","Temperature","24.9107","C","2026-09-02T15:20:00Z","2026-09-02T14:40:00Z","2026-09-02T15:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0084-P0","SIM-S0084","SIM-S0084-MIX","MIX","MIX-3","Temperature","26.5253","C","2026-09-02T14:40:00Z","2026-09-02T14:40:00Z","2026-09-02T15:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0084-P1","SIM-S0084","SIM-S0084-MIX","MIX","MIX-3","Temperature","26.4942","C","2026-09-02T14:48:00Z","2026-09-02T14:40:00Z","2026-09-02T15:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0084-P2","SIM-S0084","SIM-S0084-MIX","MIX","MIX-3","Temperature","26.2419","C","2026-09-02T14:56:00Z","2026-09-02T14:40:00Z","2026-09-02T15:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0084-P3","SIM-S0084","SIM-S0084-MIX","MIX","MIX-3","Temperature","26.4936","C","2026-09-02T15:04:00Z","2026-09-02T14:40:00Z","2026-09-02T15:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0084-P4","SIM-S0084","SIM-S0084-MIX","MIX","MIX-3","Temperature","26.2643","C","2026-09-02T15:12:00Z","2026-09-02T14:40:00Z","2026-09-02T15:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0084-P5","SIM-S0084","SIM-S0084-MIX","MIX","MIX-3","Temperature","26.1717","C","2026-09-02T15:20:00Z","2026-09-02T14:40:00Z","2026-09-02T15:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0085-P0","SIM-S0085","SIM-S0085-MIX","MIX","MIX-1","Temperature","24.9257","C","2026-09-02T16:10:00Z","2026-09-02T16:10:00Z","2026-09-02T17:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0085-P1","SIM-S0085","SIM-S0085-MIX","MIX","MIX-1","Temperature","25.0929","C","2026-09-02T16:18:00Z","2026-09-02T16:10:00Z","2026-09-02T17:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0085-P2","SIM-S0085","SIM-S0085-MIX","MIX","MIX-1","Temperature","24.9709","C","2026-09-02T16:26:00Z","2026-09-02T16:10:00Z","2026-09-02T17:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0085-P3","SIM-S0085","SIM-S0085-MIX","MIX","MIX-1","Temperature","24.6562","C","2026-09-02T16:34:00Z","2026-09-02T16:10:00Z","2026-09-02T17:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0085-P4","SIM-S0085","SIM-S0085-MIX","MIX","MIX-1","Temperature","24.9218","C","2026-09-02T16:42:00Z","2026-09-02T16:10:00Z","2026-09-02T17:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0085-P5","SIM-S0085","SIM-S0085-MIX","MIX","MIX-1","Temperature","25.1809","C","2026-09-02T16:50:00Z","2026-09-02T16:10:00Z","2026-09-02T17:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0086-P0","SIM-S0086","SIM-S0086-MIX","MIX","MIX-2","Temperature","25.9278","C","2026-09-02T16:10:00Z","2026-09-02T16:10:00Z","2026-09-02T17:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0086-P1","SIM-S0086","SIM-S0086-MIX","MIX","MIX-2","Temperature","25.7644","C","2026-09-02T16:18:00Z","2026-09-02T16:10:00Z","2026-09-02T17:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0086-P2","SIM-S0086","SIM-S0086-MIX","MIX","MIX-2","Temperature","25.7562","C","2026-09-02T16:26:00Z","2026-09-02T16:10:00Z","2026-09-02T17:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0086-P3","SIM-S0086","SIM-S0086-MIX","MIX","MIX-2","Temperature","25.7402","C","2026-09-02T16:34:00Z","2026-09-02T16:10:00Z","2026-09-02T17:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0086-P4","SIM-S0086","SIM-S0086-MIX","MIX","MIX-2","Temperature","25.4995","C","2026-09-02T16:42:00Z","2026-09-02T16:10:00Z","2026-09-02T17:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0086-P5","SIM-S0086","SIM-S0086-MIX","MIX","MIX-2","Temperature","25.755","C","2026-09-02T16:50:00Z","2026-09-02T16:10:00Z","2026-09-02T17:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0087-P0","SIM-S0087","SIM-S0087-MIX","MIX","MIX-3","Temperature","24.1506","C","2026-09-02T16:10:00Z","2026-09-02T16:10:00Z","2026-09-02T17:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0087-P1","SIM-S0087","SIM-S0087-MIX","MIX","MIX-3","Temperature","23.8264","C","2026-09-02T16:18:00Z","2026-09-02T16:10:00Z","2026-09-02T17:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0087-P2","SIM-S0087","SIM-S0087-MIX","MIX","MIX-3","Temperature","23.8564","C","2026-09-02T16:26:00Z","2026-09-02T16:10:00Z","2026-09-02T17:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0087-P3","SIM-S0087","SIM-S0087-MIX","MIX","MIX-3","Temperature","23.6792","C","2026-09-02T16:34:00Z","2026-09-02T16:10:00Z","2026-09-02T17:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0087-P4","SIM-S0087","SIM-S0087-MIX","MIX","MIX-3","Temperature","24.047","C","2026-09-02T16:42:00Z","2026-09-02T16:10:00Z","2026-09-02T17:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0087-P5","SIM-S0087","SIM-S0087-MIX","MIX","MIX-3","Temperature","23.8033","C","2026-09-02T16:50:00Z","2026-09-02T16:10:00Z","2026-09-02T17:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0088-P0","SIM-S0088","SIM-S0088-MIX","MIX","MIX-1","Temperature","25.2607","C","2026-09-02T17:40:00Z","2026-09-02T17:40:00Z","2026-09-02T18:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0088-P1","SIM-S0088","SIM-S0088-MIX","MIX","MIX-1","Temperature","25.4757","C","2026-09-02T17:48:00Z","2026-09-02T17:40:00Z","2026-09-02T18:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0088-P2","SIM-S0088","SIM-S0088-MIX","MIX","MIX-1","Temperature","25.5549","C","2026-09-02T17:56:00Z","2026-09-02T17:40:00Z","2026-09-02T18:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0088-P3","SIM-S0088","SIM-S0088-MIX","MIX","MIX-1","Temperature","25.8212","C","2026-09-02T18:04:00Z","2026-09-02T17:40:00Z","2026-09-02T18:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0088-P4","SIM-S0088","SIM-S0088-MIX","MIX","MIX-1","Temperature","25.8328","C","2026-09-02T18:12:00Z","2026-09-02T17:40:00Z","2026-09-02T18:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0088-P5","SIM-S0088","SIM-S0088-MIX","MIX","MIX-1","Temperature","25.323","C","2026-09-02T18:20:00Z","2026-09-02T17:40:00Z","2026-09-02T18:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0089-P0","SIM-S0089","SIM-S0089-MIX","MIX","MIX-2","Temperature","25.2476","C","2026-09-02T17:40:00Z","2026-09-02T17:40:00Z","2026-09-02T18:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0089-P1","SIM-S0089","SIM-S0089-MIX","MIX","MIX-2","Temperature","25.0649","C","2026-09-02T17:48:00Z","2026-09-02T17:40:00Z","2026-09-02T18:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0089-P2","SIM-S0089","SIM-S0089-MIX","MIX","MIX-2","Temperature","24.9429","C","2026-09-02T17:56:00Z","2026-09-02T17:40:00Z","2026-09-02T18:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0089-P3","SIM-S0089","SIM-S0089-MIX","MIX","MIX-2","Temperature","25.0019","C","2026-09-02T18:04:00Z","2026-09-02T17:40:00Z","2026-09-02T18:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0089-P4","SIM-S0089","SIM-S0089-MIX","MIX","MIX-2","Temperature","24.9632","C","2026-09-02T18:12:00Z","2026-09-02T17:40:00Z","2026-09-02T18:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0089-P5","SIM-S0089","SIM-S0089-MIX","MIX","MIX-2","Temperature","25.0447","C","2026-09-02T18:20:00Z","2026-09-02T17:40:00Z","2026-09-02T18:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0090-P0","SIM-S0090","SIM-S0090-MIX","MIX","MIX-3","Temperature","25.7534","C","2026-09-02T17:40:00Z","2026-09-02T17:40:00Z","2026-09-02T18:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0090-P1","SIM-S0090","SIM-S0090-MIX","MIX","MIX-3","Temperature","25.9422","C","2026-09-02T17:48:00Z","2026-09-02T17:40:00Z","2026-09-02T18:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0090-P2","SIM-S0090","SIM-S0090-MIX","MIX","MIX-3","Temperature","25.5291","C","2026-09-02T17:56:00Z","2026-09-02T17:40:00Z","2026-09-02T18:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0090-P3","SIM-S0090","SIM-S0090-MIX","MIX","MIX-3","Temperature","25.5333","C","2026-09-02T18:04:00Z","2026-09-02T17:40:00Z","2026-09-02T18:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0090-P4","SIM-S0090","SIM-S0090-MIX","MIX","MIX-3","Temperature","25.4701","C","2026-09-02T18:12:00Z","2026-09-02T17:40:00Z","2026-09-02T18:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0090-P5","SIM-S0090","SIM-S0090-MIX","MIX","MIX-3","Temperature","25.7501","C","2026-09-02T18:20:00Z","2026-09-02T17:40:00Z","2026-09-02T18:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0091-P0","SIM-S0091","SIM-S0091-MIX","MIX","MIX-1","Temperature","25.8896","C","2026-09-02T19:10:00Z","2026-09-02T19:10:00Z","2026-09-02T20:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0091-P1","SIM-S0091","SIM-S0091-MIX","MIX","MIX-1","Temperature","25.9565","C","2026-09-02T19:18:00Z","2026-09-02T19:10:00Z","2026-09-02T20:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0091-P2","SIM-S0091","SIM-S0091-MIX","MIX","MIX-1","Temperature","25.7941","C","2026-09-02T19:26:00Z","2026-09-02T19:10:00Z","2026-09-02T20:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0091-P3","SIM-S0091","SIM-S0091-MIX","MIX","MIX-1","Temperature","25.9295","C","2026-09-02T19:34:00Z","2026-09-02T19:10:00Z","2026-09-02T20:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0091-P4","SIM-S0091","SIM-S0091-MIX","MIX","MIX-1","Temperature","26.15","C","2026-09-02T19:42:00Z","2026-09-02T19:10:00Z","2026-09-02T20:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0091-P5","SIM-S0091","SIM-S0091-MIX","MIX","MIX-1","Temperature","25.9161","C","2026-09-02T19:50:00Z","2026-09-02T19:10:00Z","2026-09-02T20:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0092-P0","SIM-S0092","SIM-S0092-MIX","MIX","MIX-2","Temperature","24.7367","C","2026-09-02T19:10:00Z","2026-09-02T19:10:00Z","2026-09-02T20:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0092-P1","SIM-S0092","SIM-S0092-MIX","MIX","MIX-2","Temperature","24.8195","C","2026-09-02T19:18:00Z","2026-09-02T19:10:00Z","2026-09-02T20:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0092-P2","SIM-S0092","SIM-S0092-MIX","MIX","MIX-2","Temperature","24.8901","C","2026-09-02T19:26:00Z","2026-09-02T19:10:00Z","2026-09-02T20:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0092-P3","SIM-S0092","SIM-S0092-MIX","MIX","MIX-2","Temperature","24.7363","C","2026-09-02T19:34:00Z","2026-09-02T19:10:00Z","2026-09-02T20:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0092-P4","SIM-S0092","SIM-S0092-MIX","MIX","MIX-2","Temperature","24.8989","C","2026-09-02T19:42:00Z","2026-09-02T19:10:00Z","2026-09-02T20:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0092-P5","SIM-S0092","SIM-S0092-MIX","MIX","MIX-2","Temperature","24.9757","C","2026-09-02T19:50:00Z","2026-09-02T19:10:00Z","2026-09-02T20:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0093-P0","SIM-S0093","SIM-S0093-MIX","MIX","MIX-3","Temperature","25.0198","C","2026-09-02T19:10:00Z","2026-09-02T19:10:00Z","2026-09-02T20:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0093-P1","SIM-S0093","SIM-S0093-MIX","MIX","MIX-3","Temperature","25.3309","C","2026-09-02T19:18:00Z","2026-09-02T19:10:00Z","2026-09-02T20:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0093-P2","SIM-S0093","SIM-S0093-MIX","MIX","MIX-3","Temperature","25.0497","C","2026-09-02T19:26:00Z","2026-09-02T19:10:00Z","2026-09-02T20:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0093-P3","SIM-S0093","SIM-S0093-MIX","MIX","MIX-3","Temperature","24.9989","C","2026-09-02T19:34:00Z","2026-09-02T19:10:00Z","2026-09-02T20:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0093-P4","SIM-S0093","SIM-S0093-MIX","MIX","MIX-3","Temperature","24.8866","C","2026-09-02T19:42:00Z","2026-09-02T19:10:00Z","2026-09-02T20:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0093-P5","SIM-S0093","SIM-S0093-MIX","MIX","MIX-3","Temperature","25.1323","C","2026-09-02T19:50:00Z","2026-09-02T19:10:00Z","2026-09-02T20:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0094-P0","SIM-S0094","SIM-S0094-MIX","MIX","MIX-1","Temperature","24.8977","C","2026-09-02T20:40:00Z","2026-09-02T20:40:00Z","2026-09-02T21:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0094-P1","SIM-S0094","SIM-S0094-MIX","MIX","MIX-1","Temperature","24.9515","C","2026-09-02T20:48:00Z","2026-09-02T20:40:00Z","2026-09-02T21:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0094-P2","SIM-S0094","SIM-S0094-MIX","MIX","MIX-1","Temperature","25.2312","C","2026-09-02T20:56:00Z","2026-09-02T20:40:00Z","2026-09-02T21:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0094-P3","SIM-S0094","SIM-S0094-MIX","MIX","MIX-1","Temperature","25.2271","C","2026-09-02T21:04:00Z","2026-09-02T20:40:00Z","2026-09-02T21:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0094-P4","SIM-S0094","SIM-S0094-MIX","MIX","MIX-1","Temperature","25.2538","C","2026-09-02T21:12:00Z","2026-09-02T20:40:00Z","2026-09-02T21:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0094-P5","SIM-S0094","SIM-S0094-MIX","MIX","MIX-1","Temperature","25.2734","C","2026-09-02T21:20:00Z","2026-09-02T20:40:00Z","2026-09-02T21:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0095-P0","SIM-S0095","SIM-S0095-MIX","MIX","MIX-2","Temperature","25.5685","C","2026-09-02T20:40:00Z","2026-09-02T20:40:00Z","2026-09-02T21:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0095-P1","SIM-S0095","SIM-S0095-MIX","MIX","MIX-2","Temperature","25.7588","C","2026-09-02T20:48:00Z","2026-09-02T20:40:00Z","2026-09-02T21:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0095-P2","SIM-S0095","SIM-S0095-MIX","MIX","MIX-2","Temperature","25.9625","C","2026-09-02T20:56:00Z","2026-09-02T20:40:00Z","2026-09-02T21:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0095-P3","SIM-S0095","SIM-S0095-MIX","MIX","MIX-2","Temperature","26.1686","C","2026-09-02T21:04:00Z","2026-09-02T20:40:00Z","2026-09-02T21:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0095-P4","SIM-S0095","SIM-S0095-MIX","MIX","MIX-2","Temperature","25.8388","C","2026-09-02T21:12:00Z","2026-09-02T20:40:00Z","2026-09-02T21:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0095-P5","SIM-S0095","SIM-S0095-MIX","MIX","MIX-2","Temperature","25.5788","C","2026-09-02T21:20:00Z","2026-09-02T20:40:00Z","2026-09-02T21:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0096-P0","SIM-S0096","SIM-S0096-MIX","MIX","MIX-3","Temperature","23.1217","C","2026-09-02T20:40:00Z","2026-09-02T20:40:00Z","2026-09-02T21:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0096-P1","SIM-S0096","SIM-S0096-MIX","MIX","MIX-3","Temperature","22.9829","C","2026-09-02T20:48:00Z","2026-09-02T20:40:00Z","2026-09-02T21:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0096-P2","SIM-S0096","SIM-S0096-MIX","MIX","MIX-3","Temperature","22.9603","C","2026-09-02T20:56:00Z","2026-09-02T20:40:00Z","2026-09-02T21:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0096-P3","SIM-S0096","SIM-S0096-MIX","MIX","MIX-3","Temperature","22.8839","C","2026-09-02T21:04:00Z","2026-09-02T20:40:00Z","2026-09-02T21:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0096-P4","SIM-S0096","SIM-S0096-MIX","MIX","MIX-3","Temperature","23.0399","C","2026-09-02T21:12:00Z","2026-09-02T20:40:00Z","2026-09-02T21:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0096-P5","SIM-S0096","SIM-S0096-MIX","MIX","MIX-3","Temperature","22.7706","C","2026-09-02T21:20:00Z","2026-09-02T20:40:00Z","2026-09-02T21:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0097-P0","SIM-S0097","SIM-S0097-MIX","MIX","MIX-1","Temperature","25.3546","C","2026-09-02T22:10:00Z","2026-09-02T22:10:00Z","2026-09-02T23:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0097-P1","SIM-S0097","SIM-S0097-MIX","MIX","MIX-1","Temperature","25.2951","C","2026-09-02T22:18:00Z","2026-09-02T22:10:00Z","2026-09-02T23:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0097-P2","SIM-S0097","SIM-S0097-MIX","MIX","MIX-1","Temperature","25.2892","C","2026-09-02T22:26:00Z","2026-09-02T22:10:00Z","2026-09-02T23:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0097-P3","SIM-S0097","SIM-S0097-MIX","MIX","MIX-1","Temperature","25.5412","C","2026-09-02T22:34:00Z","2026-09-02T22:10:00Z","2026-09-02T23:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0097-P4","SIM-S0097","SIM-S0097-MIX","MIX","MIX-1","Temperature","25.7509","C","2026-09-02T22:42:00Z","2026-09-02T22:10:00Z","2026-09-02T23:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0097-P5","SIM-S0097","SIM-S0097-MIX","MIX","MIX-1","Temperature","25.5483","C","2026-09-02T22:50:00Z","2026-09-02T22:10:00Z","2026-09-02T23:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0098-P0","SIM-S0098","SIM-S0098-MIX","MIX","MIX-2","Temperature","24.7581","C","2026-09-02T22:10:00Z","2026-09-02T22:10:00Z","2026-09-02T23:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0098-P1","SIM-S0098","SIM-S0098-MIX","MIX","MIX-2","Temperature","24.3486","C","2026-09-02T22:18:00Z","2026-09-02T22:10:00Z","2026-09-02T23:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0098-P2","SIM-S0098","SIM-S0098-MIX","MIX","MIX-2","Temperature","24.3889","C","2026-09-02T22:26:00Z","2026-09-02T22:10:00Z","2026-09-02T23:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0098-P3","SIM-S0098","SIM-S0098-MIX","MIX","MIX-2","Temperature","24.2969","C","2026-09-02T22:34:00Z","2026-09-02T22:10:00Z","2026-09-02T23:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0098-P4","SIM-S0098","SIM-S0098-MIX","MIX","MIX-2","Temperature","24.4038","C","2026-09-02T22:42:00Z","2026-09-02T22:10:00Z","2026-09-02T23:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0098-P5","SIM-S0098","SIM-S0098-MIX","MIX","MIX-2","Temperature","24.3513","C","2026-09-02T22:50:00Z","2026-09-02T22:10:00Z","2026-09-02T23:00:00Z","SYNTHETIC","25","30","50","60"
